instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Pedigree/berrichon1.uai,0.8832841465835234,0.1406329058550658,0.049787068367863944,-1.0,-1.0
WCSP/Pedigree/langladeM9.uai,0.9971623670463283,0.9546441109312368,0.049787068367863944,-1.0,0.8369912465541305
WCSP/Pedigree/moissac2.uai,0.9979105193436549,0.9733450189721664,0.5378054865635769,-1.0,0.9622878365597561
WCSP/Pedigree/moissac4.uai,0.9999833334722215,0.9989422265038733,0.9978606250650551,0.9997000449955004,0.9998833401386242
WCSP/Pedigree/langladeM7.uai,0.9996750528067792,0.9959415910246704,0.049787068367863944,0.8147831022793245,0.9902726200242777
WCSP/Pedigree/langladeM4.uai,0.9857113983498699,0.9820546373429626,0.049787068367863944,0.05024308030439768,0.9450034821629482
WCSP/Pedigree/langladeM2.uai,0.9829143112031026,0.9608775155543523,0.049787068367863944,0.05108254867976678,0.9395383262392271
WCSP/Pedigree/moissac3.uai,0.999966667222216,0.9993585391573631,0.9933141173045495,0.9974200006007167,0.9994917958461659
WCSP/Pedigree/moissac1.uai,0.9999833334722215,0.9995917500233761,0.9977608439916854,0.9997000449955004,0.9998750078121745
WCSP/Pedigree/langlade3.uai,0.9940262475714836,0.9680143830111693,0.049787068367863944,-1.0,0.8758445425236705
WCSP/SPOT5/1407.uai,0.049787068367863944,0.3697326877457121,-1.0,-1.0,-1.0
WCSP/SPOT5/54.uai,0.9999083375345938,0.9991753402189334,0.7918565716255789,0.9996334005473403,0.9974532484881984
WCSP/SPOT5/1502.uai,0.9999916667013888,0.9996084100247095,0.049787068367863944,0.8837549251637689,0.8838064790380434
WCSP/SPOT5/505.uai,0.049787068367863944,0.37007125886434566,0.3600629739996779,0.9498432259387751,0.36845930781640096
WCSP/SPOT5/1401.uai,0.13743252054192714,0.37037411347951327,0.08138628531801476,-1.0,0.04981404366838089
WCSP/SPOT5/408.uai,0.049787068367863944,0.3642956610872947,0.35996914525731905,0.9096836899718835,0.36759031450902296
WCSP/SPOT5/28.uai,0.08845049138863252,0.32150957796050766,0.049787068367863944,0.8204792430774166,0.05817956308545568
WCSP/SPOT5/1504.uai,0.049787068367863944,0.33643310980777363,0.07974379500387072,0.3682413672063979,0.12976989121103877
WCSP/SPOT5/29.uai,0.9999416683680225,0.9993002449428433,0.36787944117144233,0.999750031247396,0.998526087277856
WCSP/SPOT5/5.uai,0.049787068367863944,0.3705408193365838,0.05502310744478694,0.3020198384833493,0.3336549334703107
WCSP/SPOT5/509.uai,0.12688480099163915,0.3701612095799997,0.18844042151087187,0.1266706606326434,0.04991543527036876
WCSP/SPOT5/503.uai,0.049787068367863944,0.37086209391221553,0.36787944117144233,0.37140234269378497,0.9880223105113565
WCSP/SPOT5/414.uai,0.07759028758891316,0.3699330138683346,0.09665236140792302,0.09683281351436222,0.049828159647089455
WCSP/SPOT5/507.uai,0.049787068367863944,0.3703833729480932,0.22285083907371522,0.36810429308444476,0.13453053544212934
WCSP/SPOT5/1405.uai,0.15823102817854728,0.36958482424528544,-1.0,-1.0,0.04980034668979294
WCSP/SPOT5/1403.uai,0.13532254879453925,0.36983746018263436,-1.0,-1.0,0.049828159647089455
